28.0498,670,442,713,515,1,1,2,1
28.0498,670,441,711,515,1,1,2,1
28.0498,671,442,708,515,1,1,2,1
27.9924,670,442,712,515,1,1,2,1
27.9924,670,442,712,515,1,1,2,1
27.9924,669,436,710,516,1,1,2,1
27.9924,668,442,712,516,1,1,2,1
27.9349,669,442,712,516,1,1,2,1
27.9349,670,442,712,516,1,1,2,1
27.9349,673,443,719,516,1,1,2,1
27.9349,670,443,712,516,1,1,2,1
27.9349,670,443,712,516,1,1,2,1
27.9349,672,443,735,516,1,1,2,1
27.8775,667,438,713,516,1,1,2,1
27.8775,671,454,713,516,1,1,2,1
27.8775,664,442,713,516,1,1,2,1
27.8775,667,444,714,517,1,1,2,1
27.8775,667,442,714,516,1,1,2,1
27.8775,670,442,741,516,1,1,2,1
27.8775,667,443,714,516,1,1,2,1
27.8775,666,442,714,516,1,1,2,1
27.82,666,442,714,516,1,1,2,1
27.82,667,442,711,517,1,1,2,1
27.82,666,433,714,516,1,1,2,1
27.82,665,441,715,516,1,1,2,1
27.82,665,440,714,516,1,1,2,1
27.82,665,442,737,516,1,1,2,1
27.82,665,442,715,517,1,1,2,1
27.82,666,442,715,516,1,1,2,1
27.8097,665,442,715,516,1,1,2,1
27.8097,667,440,713,517,1,1,2,1
27.8097,668,442,740,517,1,1,2,1
27.8097,665,441,715,517,1,1,2,1
27.7522,666,442,715,517,1,1,2,1
27.7522,666,441,715,517,1,1,2,1
27.7522,666,442,714,516,1,1,2,1
27.7522,665,442,715,515,1,1,2,1
27.7522,665,442,714,516,1,1,2,1
27.6948,667,441,743,516,1,1,2,1
27.6948,661,441,715,516,1,1,2,1
27.6948,666,441,743,516,1,1,2,1
27.6948,664,439,715,516,1,1,2,1
27.6948,663,441,716,516,1,1,2,1
27.6948,665,441,743,517,1,1,2,1
27.6948,663,440,716,516,1,1,2,1
27.6948,663,440,716,517,1,1,2,1
27.6948,664,434,740,517,1,1,2,1
27.6948,662,442,717,516,1,1,2,1
27.6948,662,440,717,517,1,1,2,1
27.6948,662,441,717,517,1,1,2,1
27.6374,662,440,716,517,1,1,2,1
27.6374,663,440,715,517,1,1,2,1
27.6374,662,435,717,516,1,1,2,1
27.6374,662,440,717,516,1,1,2,1
27.6374,663,432,717,516,1,1,2,1
27.6374,661,441,717,517,1,1,2,1
27.5799,664,440,742,516,1,1,2,1
27.5799,661,440,718,517,1,1,2,1
27.5799,661,440,718,516,1,1,2,1
27.5799,665,440,735,516,1,1,2,1
27.5799,661,441,718,517,1,1,2,1
27.5799,661,440,717,516,1,1,2,1
27.5799,661,439,714,516,1,1,2,1
27.5225,661,440,717,516,1,1,2,1
27.5225,660,440,718,516,1,1,2,1
27.5225,661,440,718,516,1,1,2,1
27.465,665,440,719,516,1,1,2,1
27.465,662,440,717,516,1,1,2,1
27.465,662,440,717,516,1,1,2,1
27.465,661,440,717,516,1,1,2,1
27.465,663,440,716,516,1,1,2,1
27.465,661,440,717,516,1,1,2,1
27.4076,664,446,717,516,1,1,2,1
27.4076,662,440,710,515,1,1,2,1
27.3501,662,431,717,516,1,1,2,1
27.3501,661,439,718,516,1,1,2,1
27.3501,661,440,717,514,1,1,2,1
27.2926,661,440,717,514,1,1,2,1
27.2926,658,433,715,512,1,1,2,1
27.2926,662,440,717,511,1,1,2,1
27.2352,662,440,717,509,1,1,2,1
27.2352,663,440,716,508,1,1,2,1
27.2352,659,441,717,507,1,1,2,1
27.2352,663,440,716,506,1,1,2,1
27.1777,662,446,718,506,1,1,2,1
27.1777,663,440,713,505,1,1,2,1
27.1777,660,441,717,506,1,1,2,1
27.1777,662,436,718,506,1,1,2,1
27.1202,660,440,714,506,1,1,2,1
27.1202,659,440,717,506,1,1,2,1
27.1202,663,442,718,507,1,1,2,1
27.1202,662,440,717,506,1,1,2,1
27.1202,662,440,715,506,1,1,2,1
27.1202,658,441,717,506,1,1,2,1
27.1202,662,440,717,506,1,1,2,1
27.1202,662,441,717,506,1,1,2,1
27.1202,661,450,720,506,1,1,2,1
27.1202,658,430,716,506,1,1,2,1
27.1202,661,441,718,506,1,1,2,1
27.1202,661,441,717,506,1,1,2,1
27.1202,662,440,715,505,1,1,2,1
27.1202,658,440,716,506,1,1,2,1
27.1202,661,440,718,506,1,1,2,1
27.1202,661,440,718,506,1,1,2,1
27.1202,661,441,716,506,1,1,2,1
27.1202,658,440,715,506,1,1,2,1
27.0627,661,439,717,506,1,1,2,1
27.0627,661,432,717,507,1,1,2,1
27.0526,663,444,716,506,1,1,2,1
27.0526,657,440,712,505,1,1,2,1
27.0526,661,441,717,507,1,1,2,1
26.9952,661,440,716,507,1,1,2,1
26.9952,660,440,713,507,1,1,2,1
26.9952,662,440,718,506,1,1,2,1
26.9952,662,440,718,507,1,1,2,1
26.9952,662,440,716,508,1,1,2,1
26.9377,659,432,714,508,1,1,2,1
26.9377,663,444,718,508,1,1,2,1
26.8802,662,441,717,509,1,1,2,1
26.8802,659,441,713,510,1,1,2,1
26.8802,661,441,716,510,1,1,2,1
26.8802,661,440,717,512,1,1,2,1
26.8227,660,441,712,512,1,1,2,1
26.8227,661,440,718,513,1,1,2,1
26.8227,662,433,718,513,1,1,2,1
26.8227,663,445,718,513,1,1,2,1
26.8227,660,441,712,513,1,1,2,1
26.7652,660,441,718,514,1,1,2,1
26.7652,661,441,718,514,1,1,2,1
26.7652,661,441,719,515,1,1,2,1
26.7652,662,441,714,515,1,1,2,1
26.7652,661,441,719,516,1,1,2,1
26.7652,660,441,719,516,1,1,2,1
26.7652,661,445,721,516,1,1,2,1
26.7652,664,433,723,517,1,1,2,1
26.7652,666,452,718,517,1,1,2,1
26.7078,659,442,719,519,1,1,2,1
26.7078,661,442,718,519,1,1,2,1
26.7078,661,442,718,519,1,1,2,1
26.7078,661,441,717,520,1,1,2,1
26.6503,661,442,718,521,1,1,2,1
26.6503,664,441,718,521,1,1,2,1
26.6503,661,441,718,520,1,1,2,1
26.6503,661,435,718,521,1,1,2,1
26.6503,665,450,718,521,1,1,2,1
26.6503,661,441,712,521,1,1,2,1
26.6503,661,432,718,521,1,1,2,1
26.5928,661,441,718,521,1,1,2,1
26.5928,662,440,718,520,1,1,2,1
26.5353,664,441,718,520,1,1,2,1
26.5353,662,440,718,518,1,1,2,1
26.5353,662,441,718,517,1,1,2,1
26.5353,662,440,717,517,1,1,2,1
26.4777,663,433,714,516,1,1,2,1
26.4777,666,449,717,516,1,1,2,1
26.4777,661,441,718,516,1,1,2,1
26.4202,663,441,717,516,1,1,2,1
